10ul aunr-dna2-200ul h2o,,20uL-2M NaCl,,10uL BP 2,,20uL BP2,,10uL 2M NaCl,,20uL 2M NaCl,,20uL 2M NaCl,,30uL 2M NaCl,,10uL BP2,,30mins - rt,,50 p1,,50 p2,,50 p3,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
354,0.388180712112334,354,0.348322166480098,354,0.32315293277211,354,0.311950054347924,354,0.297957816956417,354,0.275298123518941,354,0.25578873467338,354,0.231406122881226,354,0.214178514929675,354,0.158257105503427,354,0.189252573891725,354,0.206563854483622,354,0.189868013583059
353,0.388800603420603,353,0.348676010102166,353,0.32333214631491,353,0.312194922340086,353,0.298355632220422,353,0.275612809606277,353,0.255943734165662,353,0.231619061435917,353,0.214349075343194,353,0.158359787537701,353,0.189773834772546,353,0.206756659362316,353,0.190151635173144
352,0.38927745037057,352,0.349227100387634,352,0.323858253673247,352,0.312709828966771,352,0.298698400350507,352,0.276063196987557,352,0.256307280763572,352,0.231985629046136,352,0.21463718327439,352,0.158609866721266,352,0.189985104317471,352,0.206915741996459,352,0.190696544549655
351,0.389921939623279,351,0.349928876728225,351,0.324468539942442,351,0.313263632605969,351,0.299274596524078,351,0.276462727008995,351,0.256985278718895,351,0.232342561556598,351,0.215097525917994,351,0.158854529565471,351,0.190268321001438,351,0.207614486436682,351,0.190844307184602
350,0.390600282388351,350,0.35031975531227,350,0.3250882487401,350,0.313709012924163,350,0.299888218192446,350,0.277038069652855,350,0.257261829852613,350,0.232903359741601,350,0.215544792442483,350,0.159185666880378,350,0.190883515496495,350,0.207950052862055,350,0.191297387036401
349,0.391053121475568,349,0.350719547946767,349,0.325348524256395,349,0.31420495878847,349,0.300133765162025,349,0.277562916611288,349,0.25782445981101,349,0.233101802717721,349,0.215787998818453,349,0.159144699685662,349,0.190950209895849,349,0.208138917755769,349,0.191573735278471
348,0.392159445751087,348,0.351735959197431,348,0.326320804357419,348,0.315150682954853,348,0.301126302143516,348,0.278073077171584,348,0.258425412306464,348,0.233956457246109,348,0.21644884821216,348,0.159505545516214,348,0.191519497621039,348,0.208575849275432,348,0.192150449243148
347,0.392930783834835,347,0.352644922562125,347,0.327186297969415,347,0.315960848646125,347,0.301601856522684,347,0.278879857405165,347,0.258793391828701,347,0.234278030543608,347,0.217048019447546,347,0.15990305071821,347,0.191830772238977,347,0.208904203052363,347,0.192455322136444
346,0.394113329811147,346,0.353560992459943,346,0.3279917894676,346,0.316756584942246,346,0.302614021738715,346,0.279753896057743,346,0.259827816531357,346,0.234968890934317,346,0.217458689303234,346,0.160312826977755,346,0.192579767259161,346,0.209556791327595,346,0.193092360130646
345,0.395172471835621,345,0.354232329717553,345,0.328779102781416,345,0.31770778042163,345,0.30327575675739,345,0.280186197181511,345,0.260326131427649,345,0.235586436383399,345,0.217825846023624,345,0.160229597898561,345,0.192959775363606,345,0.209810346476291,345,0.193351105791972
344,0.396291319583681,344,0.355572989286437,344,0.330053547653137,344,0.31864081844082,344,0.304738939258253,344,0.281530878584785,344,0.261339079886804,344,0.236404506540388,344,0.218752144704442,344,0.160598577955376,344,0.194005726348629,344,0.210926547877209,344,0.194179554543838
343,0.397731864187031,343,0.356635582453909,343,0.330803995012901,343,0.319700288733597,343,0.3055202965907,343,0.282394204440511,343,0.262454102349872,343,0.237005334071936,343,0.219489176398836,343,0.161189478817215,343,0.194606102707853,343,0.211591875633951,343,0.194870293065431
342,0.399276445684497,342,0.358202353166493,342,0.332293936071226,342,0.320805857441287,342,0.306580972880677,342,0.283268592900957,342,0.263155247367075,342,0.237967280001836,342,0.220338026135275,342,0.161524917667415,342,0.195393595042941,342,0.212417266667701,342,0.19576953304549
341,0.400805824059183,341,0.359577559322043,341,0.333756431778312,341,0.322183090833393,341,0.307959206943777,341,0.284644703010282,341,0.264493067276409,341,0.239079156901822,341,0.221220287697637,341,0.16198790861268,341,0.196065736695439,341,0.213134440471037,341,0.196474893259044
340,0.402313118320224,340,0.361034462074831,340,0.335001778635022,340,0.323531662164189,340,0.309229411870879,340,0.285593333156467,340,0.265472572777063,340,0.24001826972114,340,0.221874144493734,340,0.162380319427508,340,0.196647066541696,340,0.213851148651693,340,0.197266110759858
339,0.40416093129014,339,0.362415698228656,339,0.336487930278247,339,0.324772104807994,339,0.310579650929674,339,0.286792976850783,339,0.266458882227929,339,0.240938454046284,339,0.222906209365237,339,0.162590641087575,339,0.197549425698595,339,0.214696465929426,339,0.198014990319235
338,0.405831944120187,338,0.363807203965283,338,0.337887256185007,338,0.326439518126756,338,0.311995900166803,338,0.288130811910184,338,0.26782990650923,338,0.24189547085742,338,0.223718309243595,338,0.163084689700029,338,0.198240931830862,338,0.215424983208739,338,0.198693985863423
337,0.407759158441632,337,0.36557898567378,337,0.339492094922083,337,0.327812350169381,337,0.313483881472278,337,0.289683555765269,337,0.269228416043747,337,0.243059049185831,337,0.22459448979695,337,0.163617632545315,337,0.199165365854777,337,0.216438195800384,337,0.199575937969433
336,0.409775623480871,336,0.367171783603639,336,0.341429330589656,336,0.329587252556687,336,0.314977112090778,336,0.291037573689396,336,0.270607404771513,336,0.244125058949236,336,0.225995335532399,336,0.164056158478878,336,0.200069818557488,336,0.217646010256614,336,0.200763503236881
335,0.411614924074628,335,0.369130998295218,335,0.343039722724046,335,0.331123036233811,335,0.316570888215979,335,0.292569283343503,335,0.271691051886915,335,0.245326283283625,335,0.226621005761012,335,0.16473461842348,335,0.201016991687591,335,0.218440704684639,335,0.201554427406049
334,0.413397430654404,334,0.370618749753017,334,0.344320137682906,334,0.332374810983831,334,0.317870875057293,334,0.293739859387199,334,0.272891571478824,334,0.246362957015603,334,0.227574012980359,334,0.164901996216953,334,0.201702924793041,334,0.21917223368131,334,0.202316312825324
333,0.415534576544357,333,0.372254999174046,333,0.345814011625641,333,0.33397662948243,333,0.319334118387471,333,0.295016625986557,333,0.273994804485216,333,0.247255939202906,333,0.228621394030792,333,0.165302883045948,333,0.202511614797616,333,0.220123971442945,333,0.203341616485282
332,0.417454220720301,332,0.374128456369114,332,0.347461976791019,332,0.335652187075923,332,0.321032134167169,332,0.296345349213747,332,0.275479283006287,332,0.248218192599928,332,0.229724770105031,332,0.165961748041594,332,0.203271297080616,332,0.220981383703022,332,0.204021295849294
331,0.419274670453455,331,0.376067070718342,331,0.349369141488911,331,0.337329449942461,331,0.322848836776803,331,0.298024908269103,331,0.276863800190588,331,0.249764602053589,331,0.230713548814705,331,0.166575570901871,331,0.204632329913258,331,0.221958028035964,331,0.204780099973565
330,0.421878843119744,330,0.377814366281348,330,0.351167674033352,330,0.339333964798663,330,0.324452174731808,330,0.299760231396974,330,0.278845076066287,330,0.251077431176652,330,0.231722502458131,330,0.167031963762326,330,0.205739400886152,330,0.223153790845664,330,0.206205509863951
329,0.4234998222146,329,0.379876613319705,329,0.353013277806515,329,0.340857624739783,329,0.326006942759305,329,0.30120869737802,329,0.279747684711331,329,0.252198861298807,329,0.232661526231168,329,0.167074100140925,329,0.206265733721192,329,0.223994665438138,329,0.206993574928527
328,0.425823311994104,328,0.381937597003799,328,0.354589471560384,328,0.342563953171814,328,0.327723649284015,328,0.302639093698972,328,0.281243335855862,328,0.253448130327151,328,0.233913072402647,328,0.167581693065548,328,0.207308050246075,328,0.224860890809081,328,0.20784585499778
327,0.428010889880118,327,0.383494457923866,327,0.356503851382467,327,0.344350139326416,327,0.329273508557054,327,0.304091343808945,327,0.282587280303981,327,0.25452495635164,327,0.234718260932759,327,0.168020697433884,327,0.208367010846253,327,0.225853362335269,327,0.208779638834658
326,0.430028308371562,326,0.385425158256512,326,0.358218298679841,326,0.346133880152263,326,0.330879380078015,326,0.305617263998325,326,0.283977556923021,326,0.255601288132851,326,0.236273138858771,326,0.168284641200253,326,0.209323294130984,326,0.227155199046863,326,0.209747237513395
325,0.432015906913937,325,0.38713609735337,325,0.359732746224354,325,0.347791047323783,325,0.332896143592064,325,0.307285733120277,325,0.285481877634561,325,0.256726668600021,325,0.237044829039527,325,0.168974786522058,325,0.210091552963499,325,0.227738721627578,325,0.210573877100752
324,0.434014015004194,324,0.388784508431466,324,0.36174341965011,324,0.349560116776937,324,0.334299268391101,324,0.308735844924258,324,0.286842380497648,324,0.258133251062779,324,0.237885887410168,324,0.169338506159473,324,0.211004934690825,324,0.228958993473912,324,0.211799615082643
323,0.436415139549143,323,0.390450999299487,323,0.363289082938208,323,0.351276435811836,323,0.335870655683582,323,0.310261039347352,323,0.287989964813373,323,0.259172684793312,323,0.238915341577309,323,0.169603787833909,323,0.211746585506425,323,0.229665420906355,323,0.212805578230487
322,0.438734770876677,322,0.392499373855929,322,0.365339260266337,322,0.353269648396957,322,0.33784566634609,322,0.311951089608316,322,0.289929858305909,322,0.260550906466494,322,0.240198838277534,322,0.170233394998144,322,0.213111944785097,322,0.230839677549889,322,0.213927692798764
321,0.440994463934347,321,0.394798224043348,321,0.367524103141688,321,0.355195918082771,321,0.339738114149032,321,0.313733880732428,321,0.29161437794598,321,0.261913596700063,321,0.241539045381742,321,0.170759194078311,321,0.214159355976077,321,0.232070958669873,321,0.214890665862564
320,0.44307533435026,320,0.396645015476723,320,0.369218730244409,320,0.356756022791893,320,0.341436205745607,320,0.315219627909095,320,0.292955940268212,320,0.263238954043036,320,0.242308670729808,320,0.171185106591481,320,0.215061591192068,320,0.233074618239791,320,0.215700194029371
319,0.445092492956339,319,0.398295918273958,319,0.371015875357462,319,0.35880822151517,319,0.342960201529464,319,0.316933526882108,319,0.294159052066343,319,0.264498017140754,319,0.243517209806001,319,0.171762802827337,319,0.215835439508968,319,0.234016307052087,319,0.216684461130785
318,0.447392088023657,318,0.400437106277303,318,0.373148631521508,318,0.360731825629937,318,0.345101513752847,318,0.318832715424751,318,0.296215842036149,318,0.265974736188769,318,0.244851335728259,318,0.172333954524036,318,0.217321058833183,318,0.235466489638016,318,0.217921392694884
317,0.449964389231905,317,0.402426778688175,317,0.375190356073273,317,0.362784560110831,317,0.347093548934195,317,0.320506513297333,317,0.297538486962021,317,0.26715374191039,317,0.246414725602567,317,0.172764497570778,317,0.218446911605752,317,0.236573536389747,317,0.218976324454403
316,0.451602186839445,316,0.404188701527965,316,0.376587056066753,316,0.364418701125893,316,0.34849304613693,316,0.32194602748783,316,0.298987742632736,316,0.268273970778805,316,0.247030532687833,316,0.173150920749043,316,0.219098360808314,316,0.237600954457625,316,0.219935621820461
315,0.454042152310126,315,0.406081882173454,315,0.37892301824239,315,0.366535961913474,315,0.350686026775019,315,0.323685586393565,315,0.300688331768745,315,0.269311184081979,315,0.248643466422139,315,0.173811728038548,315,0.22051429211118,315,0.238607491106931,315,0.22121503186042
314,0.456192824019008,314,0.407901401162567,314,0.380672785185707,314,0.36873855654889,314,0.352599534121695,314,0.325373602144283,314,0.302488761563204,314,0.27104586383037,314,0.249892199706034,314,0.174619872076559,314,0.221715267564274,314,0.240255818671704,314,0.222303225674617
313,0.458387445362637,313,0.409891254019281,313,0.38273096712965,313,0.371025607425566,313,0.354769661404621,313,0.327677901905287,313,0.304093898586644,313,0.272666915265243,313,0.251118365341415,313,0.175420489452164,313,0.22296390664029,313,0.241312615186123,313,0.223643399163349
312,0.46088670002557,312,0.411887459233636,312,0.384905008185574,312,0.373310854827583,312,0.357091831306088,312,0.329567956549739,312,0.305927720981769,312,0.274005896223477,312,0.252826822745493,312,0.176268497613044,312,0.224431099289306,312,0.242782972090485,312,0.225264929937065
311,0.462830304162979,311,0.414120500327339,311,0.387048583535854,311,0.375888713570088,311,0.359556765290708,311,0.331775659358762,311,0.308030518316969,311,0.275625993618018,311,0.254658008511592,311,0.177361838939739,311,0.225741776109221,311,0.244410443258013,311,0.226640286218322
310,0.465333640869052,310,0.416018879093912,310,0.389759552736381,310,0.378961888784617,310,0.362176043317244,310,0.334234436415397,310,0.310184152612644,310,0.277376228414305,310,0.256811997592268,310,0.178797574130414,310,0.227667531144193,310,0.245910085310087,310,0.228382633285523
309,0.467093114605428,309,0.417894693815954,309,0.391545075515748,309,0.38131872896785,309,0.364542787832267,309,0.336499839795594,309,0.312071674509062,309,0.279012071587841,309,0.258543796603787,309,0.179729534083754,309,0.229454755018735,309,0.247883431152666,309,0.230097612303587
308,0.469516391488196,308,0.419403023224904,308,0.393981399049452,308,0.384710367424819,308,0.367869281231898,308,0.339334586800084,308,0.314659479564646,308,0.280923902295093,308,0.261055860158472,308,0.181747911520271,308,0.231457638525849,308,0.250091884963023,308,0.232266944602895
307,0.471932853513104,307,0.421488590169722,307,0.397173160662802,307,0.388851522009424,307,0.371921617667496,307,0.342585373539612,307,0.317616762472663,307,0.283493979044294,307,0.263926062604364,307,0.18408310632319,307,0.234391343552332,307,0.25272740332094,307,0.235063792892033
306,0.474258674352261,306,0.423601864498707,306,0.400275717806807,306,0.393727527485546,306,0.376123257008346,306,0.346331913619767,306,0.321125334835302,306,0.285992479565933,306,0.267587432031468,306,0.186665638971974,306,0.237279102661811,306,0.255873412970908,306,0.238069288515203
305,0.476568785529288,305,0.42570263702454,305,0.403971248318657,305,0.399591849292302,305,0.381814488627016,305,0.351067392090616,305,0.325110356517499,305,0.289512053899415,305,0.272320286941674,305,0.190790401534838,305,0.241586088348319,305,0.260061850145921,305,0.242294741829242
304,0.47824601860851,304,0.427790294237159,304,0.407818638501221,304,0.405958263021893,304,0.387320776865934,304,0.356183368736305,304,0.329808554453017,304,0.293082903003265,304,0.277350097489074,304,0.195409142685878,304,0.246020088886422,304,0.264961745917012,304,0.246992679160236
303,0.480834519206991,303,0.429721905045702,303,0.412983232588048,303,0.414556729415241,303,0.395485229680047,303,0.362622163817075,303,0.335269410014942,303,0.297737902106335,303,0.284064030819184,303,0.201215536239457,303,0.252311024907279,303,0.271294628570683,303,0.253017293495493
302,0.483054423353165,302,0.431586057254742,302,0.418106047844557,302,0.422880634823151,302,0.403428123936992,302,0.369804508063634,302,0.341809474115839,302,0.30310241894233,302,0.291565238986292,302,0.208015032509546,302,0.258726646863309,302,0.277739576836789,302,0.259664035060382
301,0.485746285747285,301,0.433641303551049,301,0.424170589426733,301,0.434518642604871,301,0.413053583887264,301,0.378347367359437,301,0.349842146252913,301,0.309354177662646,301,0.30097527617432,301,0.216691197243282,301,0.268166584034526,301,0.286019585834348,301,0.268150360720002
